id,pearson,afc2,month,year,goodness,canonica
58504f5d006cb93ed40eec44,-0.01960049301589,48.185483871,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec45,0.165360585508,53.0241935484,10,2023,0.017,0.401369805876
5a7e38b957d7f316c8bc558c,-0.18124657932,41.3306451613,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec46,-0.10926128069,47.9838709677,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec49,-0.05624906562255,46.9758064516,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec47,0.02462471878655,55.6451612903,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec48,0.005532876995202,51.0080645161,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4b,-0.271766840048,39.7177419355,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4a,0.07886353369088,54.2338709677,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4c,-0.209061395208,40.5241935484,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4d,0.238075932817,59.0725806452,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4e,0.159910502461,54.0322580645,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec4f,-0.01941274318008,50.4032258065,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec50,0.07694918280075,53.4274193548,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec51,-0.124067390739,45.564516129,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec52,-0.01695057282566,47.7822580645,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec54,0.320962486586,58.4677419355,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec56,0.141639257015,53.4274193548,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec53,0.07250515979491,54.6370967742,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec57,0.205439721598,55.4435483871,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec59,0.268069574821,58.8709677419,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec58,0.125605184074,53.4274193548,10,2023,0.017,0.401369805876
5a7e492157d7f316c8bc57d4,-0.07797190904024,47.7822580645,10,2023,0.017,0.401369805876
